RootCategory,Textbox69,SystemQuantity3,AdjustmentQuanity4,VatSales8,Profit5,Textbox462,ParentCategory,Qty5,CostOfSales5,Sales5,VatSales6,Profit3,Textbox459,ProductCategory,Textbox48,SystemQuantity2,AdjustmentQuanity3,VatSales5,Profit2,Textbox460,ProductName,ProductUOM2,CurrentRTL,Textbox51,Textbox52,Textbox53,VatRate,Textbox54,Profit1,MrgPercent,LastSold,Textbox56,CostOfSales,Textbox57,Textbox60,Profit,OverallMargin
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,VUSE EPOD GOLDEN TOBACCO 12MG,5000393169396,7.00,5.00,17.05,35.00,23.00,6.55,11.40,40.07,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,VUSE EPOD GOLDEN TOBACCO 18MG,5000393169426,7.00,1.00,3.41,7.00,23.00,1.31,2.28,40.07,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,VUSE EPOD JUST MANGO VPRO 18MG,5000393169488,7.00,2.00,6.82,14.00,23.00,2.62,4.56,40.07,19/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,VUSE  EPOD VANILLA VPRO 18MG,5000393169679,7.00,3.00,10.23,21.00,23.00,3.93,6.84,40.07,21/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,VUSE EPEN3 CRSHMINT VPRO,5000393169914,7.00,13.00,44.46,91.00,23.00,17.03,29.51,39.89,24/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,VUSE EPEN3 MASTBLEND VPRO,5000393170248,7.00,2.00,6.84,14.00,23.00,2.62,4.54,39.89,19/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,VUSE EPEN3 MASTBLEND VPRO,5000393170279,7.00,5.00,17.10,35.00,23.00,6.54,11.36,39.92,20/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,ELF BAR APPLE PEACH POD,6939287959319,8.00,32.00,145.60,256.00,23.00,47.99,62.41,30.00,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,ELF BAR BANANA ICE POD,6939287959326,8.00,15.00,68.25,120.00,23.00,22.50,29.25,30.00,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,ELF BAR GRAPE POD,6939287959388,8.00,12.00,54.60,96.00,23.00,17.99,23.41,30.01,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,ELF BAR STRAWBERRY ICE ,6939287959418,8.00,14.00,63.70,112.00,23.00,21.00,27.30,30.00,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,E CIGARETTES,115.00,523.25,920.00,172.48,224.27,30.00,ELF BAR BLUE RAZZ,6939287959333,8.00,47.00,213.85,376.00,23.00,70.48,91.67,30.00,24/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,E CIGARETTES,115.00,523.25,920.00,172.48,224.27,30.00,ELF BAR BLUBERRY SOUR POD,6939287959340,8.00,5.00,22.75,40.00,23.00,7.50,9.75,30.00,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,E CIGARETTES,115.00,523.25,920.00,172.48,224.27,30.00,ELF BAR COLA POD,6939287959357,8.00,16.00,72.80,128.00,23.00,24.00,31.20,30.00,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,E CIGARETTES,115.00,523.25,920.00,172.48,224.27,30.00,ELF BAR COTONCANDYICE POD,6939287959364,8.00,5.00,22.75,40.00,23.00,7.50,9.75,30.00,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,E CIGARETTES,115.00,523.25,920.00,172.48,224.27,30.00,ELF BAR KIWI,6939287959395,8.00,25.00,113.75,200.00,23.00,37.50,48.75,30.00,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,E CIGARETTES,115.00,523.25,920.00,172.48,224.27,30.00,ELF BAR MANGO,6939287959401,8.00,17.00,77.35,136.00,23.00,25.50,33.15,30.00,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02

Textbox221,Textbox222,Textbox223,Textbox224,Textbox937,Textbox938,Textbox939
0.00,5.72,5.72,0.00,"17,337.99","14,097.65","3,240.34"
23.00,"17,332.27","14,091.93","3,240.34","17,337.99","14,097.65","3,240.34"

